state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.38614038,0.21555555,0.46932715","-0.46010923,-0.9523638,0.74759614","-0.043937106,-0.13094515,0.080314755,-0.16755328,0.029120311,0.97001266,-0.38614038,0.21555555,0.46932715",0.0
"-0.043937106,-0.13094515,0.080314755,-0.16755328,0.029120311,0.97001266,-0.38614038,0.21555555,0.46932715","-0.34270406,-0.932163,0.8142717","-0.07666287,-0.2591128,0.16779253,-0.3026329,0.08029121,0.90488356,-0.38614038,0.21555555,0.46932715",0.0
"-0.07666287,-0.2591128,0.16779253,-0.3026329,0.08029121,0.90488356,-0.38614038,0.21555555,0.46932715","-0.38194084,-0.85757387,0.8554981","-0.11313546,-0.37702486,0.25969929,-0.38312426,0.14838696,0.8141933,-0.38614038,0.21555555,0.46932715",0.0
"-0.11313546,-0.37702486,0.25969929,-0.38312426,0.14838696,0.8141933,-0.38614038,0.21555555,0.46932715","-0.26653916,-0.8390224,0.878078","-0.13858801,-0.49238616,0.3540318,-0.43032423,0.2065538,0.7021042,-0.38614038,0.21555555,0.46932715",0.0
"-0.13858801,-0.49238616,0.3540318,-0.43032423,0.2065538,0.7021042,-0.38614038,0.21555555,0.46932715","-0.2157749,-0.7994032,0.92253804","-0.15919295,-0.60230005,0.45314065,-0.4380394,0.24596786,0.58058125,-0.38614038,0.21555555,0.46932715",0.0
"-0.15919295,-0.60230005,0.45314065,-0.4380394,0.24596786,0.58058125,-0.38614038,0.21555555,0.46932715","-0.0435766,-0.5565505,0.85335314","-0.1633542,-0.6788229,0.5448169,-0.40838408,0.2367937,0.49003792,-0.38614038,0.21555555,0.46932715",0.0
"-0.1633542,-0.6788229,0.5448169,-0.40838408,0.2367937,0.49003792,-0.38614038,0.21555555,0.46932715","0.05981493,-0.111379206,0.326756","-0.1576423,-0.69413704,0.57992053,-0.3852809,0.2146892,0.46901003,-0.38614038,0.21555555,0.46932715",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.4163743,-0.14906432,0.46932715","0.04306996,0.7838049,0.9359474","0.0041128737,0.10776914,0.100549415,0.36169264,0.010463232,0.9055007,0.4163743,-0.14906432,0.46932715",0.0
"0.0041128737,0.10776914,0.100549415,0.36169264,0.010463232,0.9055007,0.4163743,-0.14906432,0.46932715","-0.3297469,0.28300357,0.9504659","-0.02737556,0.14668068,0.2026586,0.54121846,-0.040850792,0.7600075,0.4163743,-0.14906432,0.46932715",0.0
"-0.02737556,0.14668068,0.2026586,0.54121846,-0.040850792,0.7600075,0.4163743,-0.14906432,0.46932715","-0.43951535,-0.21875805,0.9415376","-0.069346085,0.11660257,0.3038086,0.558369,-0.117677115,0.66885334,0.4163743,-0.14906432,0.46932715",0.0
"-0.069346085,0.11660257,0.3038086,0.558369,-0.117677115,0.66885334,0.4163743,-0.14906432,0.46932715","-0.25612652,-0.44884866,0.9495963","-0.09380431,0.054888196,0.40582436,0.51266646,-0.14956124,0.60517776,0.4163743,-0.14906432,0.46932715",0.0
"-0.09380431,0.054888196,0.40582436,0.51266646,-0.14956124,0.60517776,0.4163743,-0.14906432,0.46932715","-0.20136881,-0.5680493,0.937891","-0.11303357,-0.02321566,0.5065826,0.43736833,-0.15601292,0.54855734,0.4163743,-0.14906432,0.46932715",0.0
"-0.11303357,-0.02321566,0.5065826,0.43736833,-0.15601292,0.54855734,0.4163743,-0.14906432,0.46932715","-0.069358826,-0.23939872,0.6897981","-0.11965684,-0.056131758,0.5806881,0.40986314,-0.15554157,0.4703864,0.4163743,-0.14906432,0.46932715",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.30684212,0.4591228,0.5050889","-0.8659296,-0.93593216,0.70059013","-0.08269,-0.12868588,0.07526487,-0.16493852,0.049828313,0.97043586,-0.30684212,0.4591228,0.5050889",0.0
"-0.08269,-0.12868588,0.07526487,-0.16493852,0.049828313,0.97043586,-0.30684212,0.4591228,0.5050889","-0.8260919,-0.90990454,0.7842901","-0.1615758,-0.25379312,0.1595217,-0.27150905,0.15764333,0.90762955,-0.30684212,0.4591228,0.5050889",0.0
"-0.1615758,-0.25379312,0.1595217,-0.27150905,0.15764333,0.90762955,-0.30684212,0.4591228,0.5050889","-0.7129509,-0.87960345,0.80326486","-0.22965743,-0.37473413,0.245817,-0.31595388,0.2856583,0.8140595,-0.30684212,0.4591228,0.5050889",0.0
"-0.22965743,-0.37473413,0.245817,-0.31595388,0.2856583,0.8140595,-0.30684212,0.4591228,0.5050889","-0.5368405,-0.88260275,0.84071267","-0.2809218,-0.4960875,0.33613533,-0.31821188,0.396044,0.69445866,-0.30684212,0.4591228,0.5050889",0.0
"-0.2809218,-0.4960875,0.33613533,-0.31821188,0.396044,0.69445866,-0.30684212,0.4591228,0.5050889","-0.35120916,-0.86574745,0.83596253","-0.31445974,-0.6151234,0.42594334,-0.30194739,0.46849513,0.55973834,-0.30684212,0.4591228,0.5050889",0.0
"-0.31445974,-0.6151234,0.42594334,-0.30194739,0.46849513,0.55973834,-0.30684212,0.4591228,0.5050889","0.05611193,-0.33539164,0.43215823","-0.30910143,-0.6612381,0.47237042,-0.30665353,0.45875725,0.5072924,-0.30684212,0.4591228,0.5050889",0.0
