state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.56701756,-0.44865495,0.53209","-0.8904294,0.9167212,0.95005107","-0.085029535,0.12604445,0.10206458,0.38714796,-0.099948615,0.88731086,0.56701756,-0.44865495,0.53209",0.0
"-0.085029535,0.12604445,0.10206458,0.38714796,-0.099948615,0.88731086,0.56701756,-0.44865495,0.53209","-0.7825543,0.8420588,0.89561915","-0.1597578,0.24182323,0.19828153,0.60777164,-0.32692042,0.62215424,0.56701756,-0.44865495,0.53209",0.0
"-0.1597578,0.24182323,0.19828153,0.60777164,-0.32692042,0.62215424,0.56701756,-0.44865495,0.53209","-0.4642552,0.16603327,0.37548232","-0.20409079,0.26465198,0.23861983,0.5991031,-0.43992618,0.5244584,0.56701756,-0.44865495,0.53209",0.0
"-0.20409079,0.26465198,0.23861983,0.5991031,-0.43992618,0.5244584,0.56701756,-0.44865495,0.53209","-0.10686892,-0.19087231,0.3458674","-0.214296,0.23840803,0.27577662,0.57125896,-0.44819024,0.5161587,0.56701756,-0.44865495,0.53209",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.8259649,-0.13192981,0.33098742","0.31313932,-0.9710443,-0.73696494","0.029902527,-0.1335136,-0.079172604,-0.38589808,-0.030544316,0.8983958,-0.8259649,-0.13192981,0.33098742",0.0
"0.029902527,-0.1335136,-0.079172604,-0.38589808,-0.030544316,0.8983958,-0.8259649,-0.13192981,0.33098742","0.30516624,-0.949012,-0.69577205","0.059043683,-0.26399788,-0.15391982,-0.68066996,-0.1218364,0.644606,-0.8259649,-0.13192981,0.33098742",0.0
"0.059043683,-0.26399788,-0.15391982,-0.68066996,-0.1218364,0.644606,-0.8259649,-0.13192981,0.33098742","0.042297125,-0.92347366,0.17557919","0.06308275,-0.39097077,-0.13505723,-0.82815045,-0.16040136,0.4320937,-0.8259649,-0.13192981,0.33098742",0.0
"0.06308275,-0.39097077,-0.13505723,-0.82815045,-0.16040136,0.4320937,-0.8259649,-0.13192981,0.33098742","-0.09214914,-0.7509044,0.8578826","0.054283176,-0.4942163,-0.04289432,-0.8890195,-0.14722247,0.3467667,-0.8259649,-0.13192981,0.33098742",0.0
"0.054283176,-0.4942163,-0.04289432,-0.8890195,-0.14722247,0.3467667,-0.8259649,-0.13192981,0.33098742","-0.06764841,-0.3874308,0.85542095","0.047823247,-0.5474861,0.04900414,-0.8859884,-0.12826751,0.3594007,-0.8259649,-0.13192981,0.33098742",0.0
"0.047823247,-0.5474861,0.04900414,-0.8859884,-0.12826751,0.3594007,-0.8259649,-0.13192981,0.33098742","0.006924033,-0.39841354,0.8015591","0.04848444,-0.602266,0.13511619,-0.87146425,-0.12791923,0.35343948,-0.8259649,-0.13192981,0.33098742",0.0
"0.04848444,-0.602266,0.13511619,-0.87146425,-0.12791923,0.35343948,-0.8259649,-0.13192981,0.33098742","0.02076435,-0.34041452,0.6751554","0.050467286,-0.6490713,0.20764862,-0.84949577,-0.12996319,0.3417147,-0.8259649,-0.13192981,0.33098742",0.0
"0.050467286,-0.6490713,0.20764862,-0.84949577,-0.12996319,0.3417147,-0.8259649,-0.13192981,0.33098742","0.0038564205,-0.21640182,0.39745975","0.050835546,-0.6788255,0.25034803,-0.83470136,-0.12858725,0.32809466,-0.8259649,-0.13192981,0.33098742",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.9032749,-0.1448538,0.05502712","-0.052499652,0.95096946,0.88598275","-0.0050133304,0.13075341,0.09518168,0.4009202,-0.00052500615,0.8883786,0.9032749,-0.1448538,0.05502712",0.0
"-0.0050133304,0.13075341,0.09518168,0.4009202,-0.00052500615,0.8883786,0.9032749,-0.1448538,0.05502712","-0.39028686,0.95961094,0.8816744","-0.04228289,0.26269498,0.1899005,0.708841,-0.08887638,0.59801245,0.9032749,-0.1448538,0.05502712",0.0
"-0.04228289,0.26269498,0.1899005,0.708841,-0.08887638,0.59801245,0.9032749,-0.1448538,0.05502712","-0.29217494,0.91433895,0.7166407","-0.07018347,0.3884119,0.26688966,0.85049886,-0.18469065,0.23540753,0.9032749,-0.1448538,0.05502712",0.0
"-0.07018347,0.3884119,0.26688966,0.85049886,-0.18469065,0.23540753,0.9032749,-0.1448538,0.05502712","0.10537207,0.6341438,0.066088796","-0.060121205,0.4756035,0.27398962,0.8970516,-0.16558166,0.034236606,0.9032749,-0.1448538,0.05502712",0.0
"-0.060121205,0.4756035,0.27398962,0.8970516,-0.16558166,0.034236606,0.9032749,-0.1448538,0.05502712","0.08078623,-0.058778286,-0.014670551","-0.052406706,0.46752185,0.27241352,0.89874995,-0.14345396,0.054599527,0.9032749,-0.1448538,0.05502712",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.060994156,0.8059064,0.22827868","0.9136802,0.9027028,0.95158994","0.08724984,0.124116994,0.10222991,0.37985232,0.11282099,0.8890454,-0.060994156,0.8059064,0.22827868",0.0
"0.08724984,0.124116994,0.10222991,0.37985232,0.11282099,0.8890454,-0.060994156,0.8059064,0.22827868","0.9456105,0.7685838,0.9386406","0.17754878,0.22979333,0.20306866,0.5702518,0.36258718,0.6356219,-0.060994156,0.8059064,0.22827868",0.0
"0.17754878,0.22979333,0.20306866,0.5702518,0.36258718,0.6356219,-0.060994156,0.8059064,0.22827868","0.9530804,0.48490965,0.90369296","0.26856104,0.29646593,0.300153,0.524758,0.59853643,0.37075597,-0.060994156,0.8059064,0.22827868",0.0
"0.26856104,0.29646593,0.300153,0.524758,0.59853643,0.37075597,-0.060994156,0.8059064,0.22827868","0.9482684,-0.1062783,0.8696208","0.3591138,0.28185323,0.39357686,0.32882747,0.7072949,0.25346974,-0.060994156,0.8059064,0.22827868",0.0
"0.3591138,0.28185323,0.39357686,0.32882747,0.7072949,0.25346974,-0.060994156,0.8059064,0.22827868","0.8606713,0.009999871,0.30438066","0.44130167,0.2832282,0.42627665,0.13591066,0.7602314,0.20076351,-0.060994156,0.8059064,0.22827868",0.0
"0.44130167,0.2832282,0.42627665,0.13591066,0.7602314,0.20076351,-0.060994156,0.8059064,0.22827868","0.60963774,0.15248287,-0.33267128","0.49951765,0.30419382,0.39053756,-0.004586034,0.7960366,0.2152013,-0.060994156,0.8059064,0.22827868",0.0
"0.49951765,0.30419382,0.39053756,-0.004586034,0.7960366,0.2152013,-0.060994156,0.8059064,0.22827868","0.19978023,0.100302935,-0.23714149","0.5185952,0.31798497,0.3650613,-0.05312903,0.80921054,0.22740632,-0.060994156,0.8059064,0.22827868",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.04912281,0.6627485,0.3481818","0.83489585,0.7806231,0.96027446","0.0797265,0.107331656,0.103162885,0.35129687,0.095851794,0.9038642,0.04912281,0.6627485,0.3481818",0.0
"0.0797265,0.107331656,0.103162885,0.35129687,0.095851794,0.9038642,0.04912281,0.6627485,0.3481818","0.8994489,0.5745827,0.9589058","0.16561733,0.18633382,0.20617875,0.5275337,0.30893004,0.6997381,0.04912281,0.6627485,0.3481818",0.0
"0.16561733,0.18633382,0.20617875,0.5275337,0.30893004,0.6997381,0.04912281,0.6627485,0.3481818","0.9132116,-0.25247896,0.98692775","0.2528224,0.15161929,0.31220505,0.43528178,0.45133242,0.6056954,0.04912281,0.6627485,0.3481818",0.0
"0.2528224,0.15161929,0.31220505,0.43528178,0.45133242,0.6056954,0.04912281,0.6627485,0.3481818","0.8591378,-0.24818718,0.9628421","0.3348638,0.11749484,0.41564384,0.30208886,0.5407708,0.50203097,0.04912281,0.6627485,0.3481818",0.0
"0.3348638,0.11749484,0.41564384,0.30208886,0.5407708,0.50203097,0.04912281,0.6627485,0.3481818","0.69132674,0.32119668,0.435174","0.40088052,0.16165775,0.4623949,0.19957195,0.63895124,0.35961044,0.04912281,0.6627485,0.3481818",0.0
"0.40088052,0.16165775,0.4623949,0.19957195,0.63895124,0.35961044,0.04912281,0.6627485,0.3481818","0.4597069,0.03396094,0.12695003","0.44477916,0.16632721,0.47603324,0.1102463,0.66265625,0.33078542,0.04912281,0.6627485,0.3481818",0.0
"0.44477916,0.16632721,0.47603324,0.1102463,0.66265625,0.33078542,0.04912281,0.6627485,0.3481818","0.18888986,0.012455106,-0.04900545","0.46281677,0.16803974,0.4707686,0.072813414,0.6701798,0.33613732,0.04912281,0.6627485,0.3481818",0.0
"0.46281677,0.16803974,0.4707686,0.072813414,0.6701798,0.33613732,0.04912281,0.6627485,0.3481818","0.05107689,-0.01960069,0.007946253","0.46769425,0.16534476,0.4716223,0.06228047,0.66870373,0.33923554,0.04912281,0.6627485,0.3481818",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.79619884,0.13871345,0.22827868","0.23098588,0.91840076,0.92935705","0.02205748,0.12627539,0.09984141,0.39626333,0.033306446,0.8889213,0.79619884,0.13871345,0.22827868",0.0
"0.02205748,0.12627539,0.09984141,0.39626333,0.033306446,0.8889213,0.79619884,0.13871345,0.22827868","0.011675,0.8038895,0.8968177","0.023172362,0.23680606,0.19618711,0.67916954,0.055334505,0.6334188,0.79619884,0.13871345,0.22827868",0.0
"0.023172362,0.23680606,0.19618711,0.67916954,0.055334505,0.6334188,0.79619884,0.13871345,0.22827868","0.11256158,0.57450175,0.90079963","0.03392118,0.31579712,0.29296058,0.8079375,0.09224906,0.3440098,0.79619884,0.13871345,0.22827868",0.0
"0.03392118,0.31579712,0.29296058,0.8079375,0.09224906,0.3440098,0.79619884,0.13871345,0.22827868","0.15763414,-0.045116246,0.769629","0.048974097,0.30959392,0.37564227,0.792721,0.12879573,0.22758947,0.79619884,0.13871345,0.22827868",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.9504094,0.16444445,0.13871089","-0.7429187,-0.97713304,-0.80404925","-0.070943356,-0.13435076,-0.08637951,-0.38632274,0.09349222,0.89197224,-0.9504094,0.16444445,0.13871089",0.0
"-0.070943356,-0.13435076,-0.08637951,-0.38632274,0.09349222,0.89197224,-0.9504094,0.16444445,0.13871089","-0.24723333,-0.93699485,-0.7830465","-0.094552346,-0.26318276,-0.17050269,-0.6697755,0.21107382,0.62382764,-0.9504094,0.16444445,0.13871089",0.0
"-0.094552346,-0.26318276,-0.17050269,-0.6697755,0.21107382,0.62382764,-0.9504094,0.16444445,0.13871089","0.3644476,-0.9324822,-0.59949434","-0.059750248,-0.3913943,-0.23490673,-0.85522664,0.16834067,0.27896982,-0.9504094,0.16444445,0.13871089",0.0
"-0.059750248,-0.3913943,-0.23490673,-0.85522664,0.16834067,0.27896982,-0.9504094,0.16444445,0.13871089","0.03825867,-0.8009452,0.6999023","-0.05609682,-0.50152016,-0.15971577,-0.92330945,0.17030434,0.15250105,-0.9504094,0.16444445,0.13871089",0.0
