state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.13824561,-0.0057894737,0.19748566","-0.17752612,-0.73259467,-0.985801","-0.01695246,-0.100728,-0.10590522,-0.35341373,0.024637096,0.9075271,-0.13824561,-0.0057894737,0.19748566",0.0
"-0.01695246,-0.100728,-0.10590522,-0.35341373,0.024637096,0.9075271,-0.13824561,-0.0057894737,0.19748566","0.058765173,0.9344709,-0.99479985","-0.011340806,0.02775695,-0.21277724,-0.22406779,0.013779282,0.9147357,-0.13824561,-0.0057894737,0.19748566",0.0
"-0.011340806,0.02775695,-0.21277724,-0.22406779,0.013779282,0.9147357,-0.13824561,-0.0057894737,0.19748566","-0.13279295,0.6537633,-0.99206513","-0.024021558,0.11764606,-0.3193555,-0.17025213,0.018678347,0.8663642,-0.13824561,-0.0057894737,0.19748566",0.0
"-0.024021558,0.11764606,-0.3193555,-0.17025213,0.018678347,0.8663642,-0.13824561,-0.0057894737,0.19748566","-0.23358124,0.32079053,-0.98605543","-0.046326865,0.16175313,-0.4252881,-0.19678944,0.034695733,0.7757355,-0.13824561,-0.0057894737,0.19748566",0.0
"-0.046326865,0.16175313,-0.4252881,-0.19678944,0.034695733,0.7757355,-0.13824561,-0.0057894737,0.19748566","-0.120431125,0.48130548,-0.98379004","-0.057827152,0.22793017,-0.53097737,-0.17698465,0.03839722,0.67639804,-0.13824561,-0.0057894737,0.19748566",0.0
"-0.057827152,0.22793017,-0.53097737,-0.17698465,0.03839722,0.67639804,-0.13824561,-0.0057894737,0.19748566","0.0225147,0.35162377,-0.98170835","-0.055677153,0.27627668,-0.636443,-0.1773066,0.03721275,0.55290085,-0.13824561,-0.0057894737,0.19748566",0.0
"-0.055677153,0.27627668,-0.636443,-0.1773066,0.03721275,0.55290085,-0.13824561,-0.0057894737,0.19748566","0.16113758,0.22816217,-0.97167295","-0.040289674,0.30764782,-0.74083054,-0.1829518,0.029117312,0.41100112,-0.13824561,-0.0057894737,0.19748566",0.0
"-0.040289674,0.30764782,-0.74083054,-0.1829518,0.029117312,0.41100112,-0.13824561,-0.0057894737,0.19748566","0.24954545,0.085185885,-0.9318662","-0.016459886,0.31936046,-0.84094155,-0.1806952,0.015149154,0.26062927,-0.13824561,-0.0057894737,0.19748566",0.0
"-0.016459886,0.31936046,-0.84094155,-0.1806952,0.015149154,0.26062927,-0.13824561,-0.0057894737,0.19748566","0.2082144,0.12461805,-0.5162971","0.0034230864,0.33649483,-0.8964077,-0.15918395,0.004077792,0.18207401,-0.13824561,-0.0057894737,0.19748566",0.0
"0.0034230864,0.33649483,-0.8964077,-0.15918395,0.004077792,0.18207401,-0.13824561,-0.0057894737,0.19748566","0.11950064,0.20804489,-0.036503673","0.014834537,0.36509997,-0.9003294,-0.14142664,-0.0008002446,0.18652551,-0.13824561,-0.0057894737,0.19748566",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.020467836,0.020760233,0.07248303","0.8991575,0.7263111,-0.9868411","0.08586304,0.09986406,-0.10601699,0.06378865,0.02364309,0.97869307,0.020467836,0.020760233,0.07248303",0.0
"0.08586304,0.09986406,-0.10601699,0.06378865,0.02364309,0.97869307,0.020467836,0.020760233,0.07248303","0.79888093,0.55547667,-0.989419","0.16215038,0.17623928,-0.21231095,0.068723716,0.04501901,0.9410306,0.020467836,0.020760233,0.07248303",0.0
"0.16215038,0.17623928,-0.21231095,0.068723716,0.04501901,0.9410306,0.020467836,0.020760233,0.07248303","0.43106484,0.5285976,-0.9892654","0.20331396,0.24891877,-0.31858844,0.06523836,0.055654876,0.8807368,0.020467836,0.020760233,0.07248303",0.0
"0.20331396,0.24891877,-0.31858844,0.06523836,0.055654876,0.8807368,0.020467836,0.020760233,0.07248303","0.0841037,0.5541451,-0.98875386","0.21134526,0.3251109,-0.42481098,0.069155686,0.061463244,0.7978248,0.020467836,0.020760233,0.07248303",0.0
"0.21134526,0.3251109,-0.42481098,0.069155686,0.061463244,0.7978248,0.020467836,0.020760233,0.07248303","-0.056728363,0.49452782,-0.9871373","0.2059281,0.393106,-0.5308598,0.06140024,0.053636536,0.6968351,0.020467836,0.020760233,0.07248303",0.0
"0.2059281,0.393106,-0.5308598,0.06140024,0.053636536,0.6968351,0.020467836,0.020760233,0.07248303","-0.10094303,0.5391457,-0.9862584","0.19628878,0.46723583,-0.63681424,0.059380554,0.04918994,0.5770359,0.020467836,0.020760233,0.07248303",0.0
"0.19628878,0.46723583,-0.63681424,0.059380554,0.04918994,0.5770359,0.020467836,0.020760233,0.07248303","-0.21349329,0.5320201,-0.9878065","0.17590173,0.5403859,-0.742935,0.053507652,0.039800163,0.44235367,0.020467836,0.020760233,0.07248303",0.0
"0.17590173,0.5403859,-0.742935,0.053507652,0.039800163,0.44235367,0.020467836,0.020760233,0.07248303","-0.059529424,0.56479895,-0.9891717","0.1702171,0.6180429,-0.8492024,0.044530597,0.033104934,0.2950039,0.020467836,0.020760233,0.07248303",0.0
"0.1702171,0.6180429,-0.8492024,0.044530597,0.033104934,0.2950039,0.020467836,0.020760233,0.07248303","0.12360728,0.49044895,-0.9717766","0.1820207,0.68547714,-0.95360106,0.024543377,0.022679748,0.14299823,0.020467836,0.020760233,0.07248303",0.0
"0.1820207,0.68547714,-0.95360106,0.024543377,0.022679748,0.14299823,0.020467836,0.020760233,0.07248303","0.17539716,0.43820453,-0.71449965","0.19876987,0.7457281,-1.0,0.024114955,0.024514666,0.071401365,0.020467836,0.020760233,0.07248303",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.057251465,-0.05362573,-0.29016843","0.98255205,-0.8386532,-0.9720084","0.093826585,-0.11531051,-0.10442347,-0.36668688,-0.10527965,0.8956095,0.057251465,-0.05362573,-0.29016843",0.0
"0.093826585,-0.11531051,-0.10442347,-0.36668688,-0.10527965,0.8956095,0.057251465,-0.05362573,-0.29016843","0.97874236,-0.8733785,-0.9599117","0.18728939,-0.23539557,-0.20754741,-0.5745487,-0.37639287,0.62014353,0.057251465,-0.05362573,-0.29016843",0.0
"0.18728939,-0.23539557,-0.20754741,-0.5745487,-0.37639287,0.62014353,0.057251465,-0.05362573,-0.29016843","0.96220636,-0.7747784,-0.96150786","0.2791731,-0.34192362,-0.3108428,-0.5383247,-0.63824046,0.2635584,0.057251465,-0.05362573,-0.29016843",0.0
"0.2791731,-0.34192362,-0.3108428,-0.5383247,-0.63824046,0.2635584,0.057251465,-0.05362573,-0.29016843","0.92500365,-0.6042854,-0.97528124","0.3675042,-0.4250098,-0.41561788,-0.3408675,-0.7567414,-0.06287219,0.057251465,-0.05362573,-0.29016843",0.0
"0.3675042,-0.4250098,-0.41561788,-0.3408675,-0.7567414,-0.06287219,0.057251465,-0.05362573,-0.29016843","0.8730906,-0.4067465,-0.97744375","0.45087802,-0.48093542,-0.5206253,-0.11737816,-0.7169104,-0.29166496,0.057251465,-0.05362573,-0.29016843",0.0
"0.45087802,-0.48093542,-0.5206253,-0.11737816,-0.7169104,-0.29166496,0.057251465,-0.05362573,-0.29016843","0.46318793,-0.5267494,-0.9665892","0.4951091,-0.5533608,-0.6244665,-0.014337426,-0.55634505,-0.47046527,0.057251465,-0.05362573,-0.29016843",0.0
"0.4951091,-0.5533608,-0.6244665,-0.014337426,-0.55634505,-0.47046527,0.057251465,-0.05362573,-0.29016843","0.4013319,-0.6714221,-0.9602016","0.53343344,-0.6456779,-0.72762156,0.029926974,-0.33908597,-0.5630267,0.057251465,-0.05362573,-0.29016843",0.0
"0.53343344,-0.6456779,-0.72762156,0.029926974,-0.33908597,-0.5630267,0.057251465,-0.05362573,-0.29016843","0.7290355,-0.5297044,-0.9430189","0.603051,-0.7185096,-0.8289306,0.044351205,-0.15037166,-0.52870727,0.057251465,-0.05362573,-0.29016843",0.0
"0.603051,-0.7185096,-0.8289306,0.044351205,-0.15037166,-0.52870727,0.057251465,-0.05362573,-0.29016843","0.71488357,-0.092081845,-0.9122144","0.6713172,-0.7311705,-0.92693037,0.026935987,-0.056412976,-0.41342676,0.057251465,-0.05362573,-0.29016843",0.0
"0.6713172,-0.7311705,-0.92693037,0.026935987,-0.056412976,-0.41342676,0.057251465,-0.05362573,-0.29016843","0.70466805,0.5947497,-0.8791428","0.73860794,-0.64939547,-1.0,0.02999126,-0.04071532,-0.3027349,0.057251465,-0.05362573,-0.29016843",0.0
"0.73860794,-0.64939547,-1.0,0.02999126,-0.04071532,-0.3027349,0.057251465,-0.05362573,-0.29016843","0.5337068,0.5018338,-0.7604593","0.78957313,-0.580396,-1.0,0.05521665,-0.050283264,-0.2922215,0.057251465,-0.05362573,-0.29016843",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.010818714,0.005964912,0.074771255","-0.07340348,0.6631551,-0.9893398","-0.0070094853,0.09118043,-0.10628543,0.048928715,0.004712971,0.9798911,-0.010818714,0.005964912,0.074771255",0.0
"-0.0070094853,0.09118043,-0.10628543,0.048928715,0.004712971,0.9798911,-0.010818714,0.005964912,0.074771255","-0.019352198,0.5001322,-0.9868708","-0.008857465,0.15994607,-0.21230564,0.04838207,0.004444735,0.94361997,-0.010818714,0.005964912,0.074771255",0.0
"-0.008857465,0.15994607,-0.21230564,0.04838207,0.004444735,0.94361997,-0.010818714,0.005964912,0.074771255","-0.072661996,0.4618907,-0.9848609","-0.015796145,0.2234537,-0.31810993,0.0366729,0.003974849,0.8847994,-0.010818714,0.005964912,0.074771255",0.0
"-0.015796145,0.2234537,-0.31810993,0.0366729,0.003974849,0.8847994,-0.010818714,0.005964912,0.074771255","-0.1229983,0.37361658,-0.9822256","-0.027541583,0.2748241,-0.42363113,0.0039473874,0.0054686125,0.804639,-0.010818714,0.005964912,0.074771255",0.0
"-0.027541583,0.2748241,-0.42363113,0.0039473874,0.0054686125,0.804639,-0.010818714,0.005964912,0.074771255","-0.19859111,0.4311856,-0.983182","-0.04650558,0.33410993,-0.5292551,-0.010307621,0.0073682973,0.70347434,-0.010818714,0.005964912,0.074771255",0.0
"-0.04650558,0.33410993,-0.5292551,-0.010307621,0.0073682973,0.70347434,-0.010818714,0.005964912,0.074771255","-0.17506999,0.3755536,-0.98230755","-0.06322349,0.3857467,-0.6347851,-0.030804526,0.012105559,0.5838289,-0.010818714,0.005964912,0.074771255",0.0
"-0.06322349,0.3857467,-0.6347851,-0.030804526,0.012105559,0.5838289,-0.010818714,0.005964912,0.074771255","0.029154062,0.368999,-0.9807769","-0.060439482,0.4364822,-0.74015063,-0.044296026,0.014408556,0.44861925,-0.010818714,0.005964912,0.074771255",0.0
"-0.060439482,0.4364822,-0.74015063,-0.044296026,0.014408556,0.44861925,-0.010818714,0.005964912,0.074771255","0.124990225,0.32545173,-0.9787252","-0.048503816,0.48123017,-0.8452958,-0.05300729,0.013997545,0.30078608,-0.010818714,0.005964912,0.074771255",0.0
"-0.048503816,0.48123017,-0.8452958,-0.05300729,0.013997545,0.30078608,-0.010818714,0.005964912,0.074771255","0.09354472,0.25118518,-0.9696818","-0.03957097,0.5157669,-0.9494693,-0.052435685,0.012386764,0.1450712,-0.010818714,0.005964912,0.074771255",0.0
"-0.03957097,0.5157669,-0.9494693,-0.052435685,0.012386764,0.1450712,-0.010818714,0.005964912,0.074771255","-0.0017253757,0.5011816,-0.80307573","-0.039735727,0.58467686,-1.0000001,-0.02555127,0.009041122,0.0728734,-0.010818714,0.005964912,0.074771255",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.13555557,-0.21807016,0.2937874","-0.77321166,0.96610355,-0.97901136","-0.07383609,0.13283429,-0.105175845,0.13688812,-0.02638672,0.9704165,0.13555557,-0.21807016,0.2937874",0.0
"-0.07383609,0.13283429,-0.105175845,0.13688812,-0.02638672,0.9704165,0.13555557,-0.21807016,0.2937874","-0.8374398,0.8763542,-0.98021615","-0.15380551,0.25332853,-0.21048114,0.21692005,-0.10727586,0.91085505,0.13555557,-0.21807016,0.2937874",0.0
"-0.15380551,0.25332853,-0.21048114,0.21692005,-0.10727586,0.91085505,0.13555557,-0.21807016,0.2937874","-0.70136774,0.6015607,-0.98202056","-0.22078103,0.33604008,-0.3159803,0.20086317,-0.15947191,0.84529454,0.13555557,-0.21807016,0.2937874",0.0
"-0.22078103,0.33604008,-0.3159803,0.20086317,-0.15947191,0.84529454,0.13555557,-0.21807016,0.2937874","-0.44569254,0.55765045,-0.9781338","-0.26334143,0.4127142,-0.4210619,0.1743637,-0.18107627,0.7631546,0.13555557,-0.21807016,0.2937874",0.0
"-0.26334143,0.4127142,-0.4210619,0.1743637,-0.18107627,0.7631546,0.13555557,-0.21807016,0.2937874","-0.27146953,0.63381505,-0.9637542","-0.2892648,0.49986058,-0.5245987,0.16160965,-0.19793844,0.657498,0.13555557,-0.21807016,0.2937874",0.0
"-0.2892648,0.49986058,-0.5245987,0.16160965,-0.19793844,0.657498,0.13555557,-0.21807016,0.2937874","-0.14806575,0.7126906,-0.9283371","-0.303404,0.59785193,-0.6243306,0.1577265,-0.21205094,0.5334226,0.13555557,-0.21807016,0.2937874",0.0
"-0.303404,0.59785193,-0.6243306,0.1577265,-0.21205094,0.5334226,0.13555557,-0.21807016,0.2937874","-0.14993548,0.6405655,-0.83697605","-0.31772175,0.68592644,-0.71424747,0.14249508,-0.21034048,0.4140866,0.13555557,-0.21807016,0.2937874",0.0
"-0.31772175,0.68592644,-0.71424747,0.14249508,-0.21034048,0.4140866,0.13555557,-0.21807016,0.2937874","-0.11478448,0.42565894,-0.5225927","-0.32868284,0.7444524,-0.7703899,0.12900715,-0.20480017,0.3356224,0.13555557,-0.21807016,0.2937874",0.0
"-0.32868284,0.7444524,-0.7703899,0.12900715,-0.20480017,0.3356224,0.13555557,-0.21807016,0.2937874","-0.09126353,0.26445258,-0.13984263","-0.33739784,0.78081334,-0.7854133,0.12955157,-0.21931645,0.30216518,0.13555557,-0.21807016,0.2937874",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.47192985,0.08461988,0.23488185","0.8460078,0.97368836,0.9902028","0.08078762,0.13387714,0.10637811,0.4052227,0.11109404,0.8758181,0.47192985,0.08461988,0.23488185",0.0
"0.08078762,0.13387714,0.10637811,0.4052227,0.11109404,0.8758181,0.47192985,0.08461988,0.23488185","0.29650414,0.7361027,0.87707305","0.10910161,0.2350875,0.20060264,0.64024,0.23460872,0.63023424,0.47192985,0.08461988,0.23488185",0.0
"0.10910161,0.2350875,0.20060264,0.64024,0.23460872,0.63023424,0.47192985,0.08461988,0.23488185","-0.9169235,-0.1064924,0.6547884","0.02154207,0.22044535,0.27094698,0.6991286,0.05318953,0.5546179,0.47192985,0.08461988,0.23488185",0.0
"0.02154207,0.22044535,0.27094698,0.6991286,0.05318953,0.5546179,0.47192985,0.08461988,0.23488185","-0.26271296,-0.6339979,0.9024519","-0.0035451083,0.13327393,0.36789796,0.6258303,-0.0011807149,0.55101764,0.47192985,0.08461988,0.23488185",0.0
"-0.0035451083,0.13327393,0.36789796,0.6258303,-0.0011807149,0.55101764,0.47192985,0.08461988,0.23488185","0.20910263,-0.5803784,0.95288074","0.016422676,0.05347489,0.47026658,0.5515365,0.034277733,0.5092253,0.47192985,0.08461988,0.23488185",0.0
"0.016422676,0.05347489,0.47026658,0.5515365,0.034277733,0.5092253,0.47192985,0.08461988,0.23488185","0.23786211,-0.36497355,0.9347111","0.039136782,0.003292909,0.5706832,0.49881557,0.06747436,0.41768745,0.47192985,0.08461988,0.23488185",0.0
"0.039136782,0.003292909,0.5706832,0.49881557,0.06747436,0.41768745,0.47192985,0.08461988,0.23488185","0.18611038,-0.15979946,0.80932474","0.05690897,-0.01867869,0.6576295,0.45879942,0.08879485,0.30937558,0.47192985,0.08461988,0.23488185",0.0
