state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.38426903,0.4259649,-0.09684585","-0.98941666,-0.5323738,-0.9430337","-0.09448211,-0.073198654,-0.101310715,-0.27824718,0.091158606,0.932563,-0.38426903,0.4259649,-0.09684585",0.0
"-0.09448211,-0.073198654,-0.101310715,-0.27824718,0.091158606,0.932563,-0.38426903,0.4259649,-0.09684585","-0.97276413,-0.8590042,-0.97130346","-0.18737403,-0.1913073,-0.20565845,-0.5114431,0.34840408,0.6929544,-0.38426903,0.4259649,-0.09684585",0.0
"-0.18737403,-0.1913073,-0.20565845,-0.5114431,0.34840408,0.6929544,-0.38426903,0.4259649,-0.09684585","-0.6124766,-0.6131489,-0.9553617","-0.2458611,-0.27561218,-0.30829358,-0.552214,0.54612154,0.39811096,-0.38426903,0.4259649,-0.09684585",0.0
"-0.2458611,-0.27561218,-0.30829358,-0.552214,0.54612154,0.39811096,-0.38426903,0.4259649,-0.09684585","-0.18649322,-0.061709344,-0.9751187","-0.26366985,-0.2840969,-0.4130512,-0.5209588,0.576307,0.21926807,-0.38426903,0.4259649,-0.09684585",0.0
"-0.26366985,-0.2840969,-0.4130512,-0.5209588,0.576307,0.21926807,-0.38426903,0.4259649,-0.09684585","-0.10789752,0.28021085,-0.9771546","-0.2739733,-0.2455694,-0.51802754,-0.45879662,0.54256904,0.13342284,-0.38426903,0.4259649,-0.09684585",0.0
"-0.2739733,-0.2455694,-0.51802754,-0.45879662,0.54256904,0.13342284,-0.38426903,0.4259649,-0.09684585","-0.01341182,0.026576638,-0.90211934","-0.275254,-0.24191526,-0.6149428,-0.41050753,0.4903444,0.010307542,-0.38426903,0.4259649,-0.09684585",0.0
"-0.275254,-0.24191526,-0.6149428,-0.41050753,0.4903444,0.010307542,-0.38426903,0.4259649,-0.09684585","0.004167676,-0.13424456,-0.62204456","-0.27485603,-0.2603732,-0.6817694,-0.37002546,0.4417588,-0.09056223,-0.38426903,0.4259649,-0.09684585",0.0
"-0.27485603,-0.2603732,-0.6817694,-0.37002546,0.4417588,-0.09056223,-0.38426903,0.4259649,-0.09684585","0.07849753,-0.044587612,-0.06488478","-0.26736006,-0.2665038,-0.68874,-0.37532386,0.42734474,-0.1057361,-0.38426903,0.4259649,-0.09684585",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.13526316,-0.016725145,-0.23675466","-0.24841046,-0.99121624,-0.99133646","-0.0237214,-0.13628714,-0.1064999,-0.42333364,0.03741184,0.8732282,-0.13526316,-0.016725145,-0.23675466",0.0
"-0.0237214,-0.13628714,-0.1064999,-0.42333364,0.03741184,0.8732282,-0.13526316,-0.016725145,-0.23675466","-0.26008558,-0.9838856,-0.9848983","-0.048557688,-0.27156633,-0.21230814,-0.72982454,0.118062824,0.55044144,-0.13526316,-0.016725145,-0.23675466",0.0
"-0.048557688,-0.27156633,-0.21230814,-0.72982454,0.118062824,0.55044144,-0.13526316,-0.016725145,-0.23675466","-0.13884813,-0.9953964,-0.99127185","-0.061816677,-0.40842825,-0.3188011,-0.8557671,0.17421426,0.11240228,-0.13526316,-0.016725145,-0.23675466",0.0
"-0.061816677,-0.40842825,-0.3188011,-0.8557671,0.17421426,0.11240228,-0.13526316,-0.016725145,-0.23675466","0.5795666,-0.981403,-0.994597","-0.0064722747,-0.54336613,-0.42565122,-0.80478305,0.022156741,-0.31268468,-0.13526316,-0.016725145,-0.23675466",0.0
