state,action,next_state,reward
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.05789474,0.037894737,-0.61392003","-0.5184953,-0.98055416,-0.95442814","-0.049512547,-0.13482115,-0.102534816,-0.41155618,0.07039822,0.87816584,-0.05789474,0.037894737,-0.61392003",0.0
"-0.049512547,-0.13482115,-0.102534816,-0.41155618,0.07039822,0.87816584,-0.05789474,0.037894737,-0.61392003","-0.24381542,-0.9399304,-0.9409498","-0.07279515,-0.26405677,-0.20362163,-0.7043405,0.16988975,0.5763075,-0.05789474,0.037894737,-0.61392003",0.0
"-0.07279515,-0.26405677,-0.20362163,-0.7043405,0.16988975,0.5763075,-0.05789474,0.037894737,-0.61392003","-0.075359166,-0.93682855,-0.9525559","-0.079991415,-0.3928659,-0.3059553,-0.83991283,0.22160643,0.16521297,-0.05789474,0.037894737,-0.61392003",0.0
"-0.079991415,-0.3928659,-0.3059553,-0.83991283,0.22160643,0.16521297,-0.05789474,0.037894737,-0.61392003","0.31181133,-0.9711032,-0.97084665","-0.050215695,-0.52638763,-0.4102539,-0.8143767,0.13541284,-0.2615482,-0.05789474,0.037894737,-0.61392003",0.0
"-0.050215695,-0.52638763,-0.4102539,-0.8143767,0.13541284,-0.2615482,-0.05789474,0.037894737,-0.61392003","-0.008094728,-0.9613412,-0.9527693","-0.05098868,-0.65856713,-0.51261044,-0.6157176,0.1053465,-0.5824786,-0.05789474,0.037894737,-0.61392003",0.0
"-0.05098868,-0.65856713,-0.51261044,-0.6157176,0.1053465,-0.5824786,-0.05789474,0.037894737,-0.61392003","-0.15473187,-0.88881177,-0.93757766","-0.06576445,-0.78077424,-0.61333495,-0.3454461,0.07831965,-0.72911894,-0.05789474,0.037894737,-0.61392003",0.0
"-0.06576445,-0.78077424,-0.61333495,-0.3454461,0.07831965,-0.72911894,-0.05789474,0.037894737,-0.61392003","0.088719845,-0.79005724,-0.94388026","-0.057292346,-0.8894031,-0.7147365,-0.10113849,0.024287777,-0.7091149,-0.05789474,0.037894737,-0.61392003",0.0
"-0.057292346,-0.8894031,-0.7147365,-0.10113849,0.024287777,-0.7091149,-0.05789474,0.037894737,-0.61392003","-0.4796298,0.32534707,-0.57704085","-0.10309351,-0.8446696,-0.7767283,-0.08695202,0.035296973,-0.6267541,-0.05789474,0.037894737,-0.61392003",0.0
"-0.10309351,-0.8446696,-0.7767283,-0.08695202,0.035296973,-0.6267541,-0.05789474,0.037894737,-0.61392003","-0.29946864,-0.051605523,-0.11875117","-0.13169059,-0.85176516,-0.78948575,-0.06688283,0.03568868,-0.6126704,-0.05789474,0.037894737,-0.61392003",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.07485381,-0.0066081868,-0.29193363","-0.81605464,0.9523301,0.95461273","-0.07792729,0.1309405,0.10255464,0.39913714,-0.09374827,0.88206506,0.07485381,-0.0066081868,-0.29193363",0.0
"-0.07792729,0.1309405,0.10255464,0.39913714,-0.09374827,0.88206506,0.07485381,-0.0066081868,-0.29193363","-0.9717846,0.90810513,0.9263606","-0.17072566,0.2558003,0.20207413,0.6152196,-0.35900113,0.59296435,0.07485381,-0.0066081868,-0.29193363",0.0
"-0.17072566,0.2558003,0.20207413,0.6152196,-0.35900113,0.59296435,0.07485381,-0.0066081868,-0.29193363","-0.9841458,0.8794702,0.89574146","-0.26470444,0.37672296,0.29830417,0.5837868,-0.6317864,0.2111237,0.07485381,-0.0066081868,-0.29193363",0.0
"-0.26470444,0.37672296,0.29830417,0.5837868,-0.6317864,0.2111237,0.07485381,-0.0066081868,-0.29193363","-0.9676167,0.9677706,0.8866801","-0.35710484,0.5097865,0.39356077,0.371506,-0.7578688,-0.20750919,0.07485381,-0.0066081868,-0.29193363",0.0
"-0.35710484,0.5097865,0.39356077,0.371506,-0.7578688,-0.20750919,0.07485381,-0.0066081868,-0.29193363","-0.9728914,0.96921134,0.9712486","-0.45000887,0.6430481,0.49790257,0.10859938,-0.6487885,-0.5511841,0.07485381,-0.0066081868,-0.29193363",0.0
"-0.45000887,0.6430481,0.49790257,0.10859938,-0.6487885,-0.5511841,0.07485381,-0.0066081868,-0.29193363","-0.98323107,0.99185085,0.9849534","-0.5439003,0.7794225,0.6037167,-0.044963893,-0.36605418,-0.7317843,0.07485381,-0.0066081868,-0.29193363",0.0
"-0.5439003,0.7794225,0.6037167,-0.044963893,-0.36605418,-0.7317843,0.07485381,-0.0066081868,-0.29193363","-0.93264645,0.9539325,0.9748571","-0.6329613,0.9105834,0.7084461,-0.02928181,-0.08024684,-0.72110856,0.07485381,-0.0066081868,-0.29193363",0.0
"-0.6329613,0.9105834,0.7084461,-0.02928181,-0.08024684,-0.72110856,0.07485381,-0.0066081868,-0.29193363","-0.9760356,0.27255046,0.96086323","-0.72616565,0.94805765,0.81167215,0.024385264,0.019463666,-0.58763474,0.07485381,-0.0066081868,-0.29193363",0.0
"-0.72616565,0.94805765,0.81167215,0.024385264,0.019463666,-0.58763474,0.07485381,-0.0066081868,-0.29193363","-0.98103195,0.29364085,0.9405868","-0.8198471,0.9884318,0.91271985,0.077588186,0.042431504,-0.42730966,0.07485381,-0.0066081868,-0.29193363",0.0
"-0.8198471,0.9884318,0.91271985,0.077588186,0.042431504,-0.42730966,0.07485381,-0.0066081868,-0.29193363","-0.9890926,0.30093813,0.8886868","-0.9142958,0.99998003,0.9999978,0.076932974,0.015223022,-0.2901532,0.07485381,-0.0066081868,-0.29193363",0.0
"-0.9142958,0.99998003,0.9999978,0.076932974,0.015223022,-0.2901532,0.07485381,-0.0066081868,-0.29193363","-0.99031603,0.5678153,0.56132746","-0.99999756,0.99998003,0.9999978,0.07820971,-0.005789559,-0.29014903,0.07485381,-0.0066081868,-0.29193363",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.38000003,0.5710526,-0.15444382","0.81317925,0.9090346,0.91700363","0.07765272,0.12498759,0.09851428,0.38045648,0.10066579,0.8912487,0.38000003,0.5710526,-0.15444382",0.0
"0.07765272,0.12498759,0.09851428,0.38045648,0.10066579,0.8912487,0.38000003,0.5710526,-0.15444382","0.8455496,0.8259088,0.87956893","0.15839657,0.2385458,0.19300693,0.5963366,0.3305268,0.6348621,0.38000003,0.5710526,-0.15444382",0.0
"0.15839657,0.2385458,0.19300693,0.5963366,0.3305268,0.6348621,0.38000003,0.5710526,-0.15444382","0.7579411,0.773919,0.8827281","0.23077446,0.3449557,0.28783897,0.62321013,0.55986995,0.29327047,0.38000003,0.5710526,-0.15444382",0.0
"0.23077446,0.3449557,0.28783897,0.62321013,0.55986995,0.29327047,0.38000003,0.5710526,-0.15444382","0.54263973,0.6746756,0.88884556","0.28259262,0.43772015,0.3833282,0.5336038,0.6649955,-0.0443995,0.38000003,0.5710526,-0.15444382",0.0
"0.28259262,0.43772015,0.3833282,0.5336038,0.6649955,-0.0443995,0.38000003,0.5710526,-0.15444382","0.36908984,0.015431762,0.8350979","0.317838,0.43984202,0.4730433,0.4196745,0.66217184,-0.16529259,0.38000003,0.5710526,-0.15444382",0.0
"0.317838,0.43984202,0.4730433,0.4196745,0.66217184,-0.16529259,0.38000003,0.5710526,-0.15444382","-0.07621348,-0.24543476,0.6605257","0.31056017,0.40609604,0.54400396,0.39805815,0.5982769,-0.1827043,0.38000003,0.5710526,-0.15444382",0.0
"0.31056017,0.40609604,0.54400396,0.39805815,0.5982769,-0.1827043,0.38000003,0.5710526,-0.15444382","0.040451646,-0.1775747,0.27510214","0.31442302,0.3816805,0.57355833,0.37526238,0.5795506,-0.17121993,0.38000003,0.5710526,-0.15444382",0.0
"0.31442302,0.3816805,0.57355833,0.37526238,0.5795506,-0.17121993,0.38000003,0.5710526,-0.15444382","-0.03934914,-0.06572044,0.029115677","0.31066546,0.3726443,0.57668626,0.380693,0.57303363,-0.15922119,0.38000003,0.5710526,-0.15444382",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.005789474,0.0022807017,-0.7596475","0.8374802,0.9822613,0.9568832","0.079973295,0.13505588,0.102798566,0.40368715,0.10959023,0.87770045,0.005789474,0.0022807017,-0.7596475",0.0
"0.079973295,0.13505588,0.102798566,0.40368715,0.10959023,0.87770045,0.005789474,0.0022807017,-0.7596475","0.81983304,0.9767542,0.9428258","0.1582614,0.26935455,0.20408693,0.6405308,0.3541799,0.56623316,0.005789474,0.0022807017,-0.7596475",0.0
"0.1582614,0.26935455,0.20408693,0.6405308,0.3541799,0.56623316,0.005789474,0.0022807017,-0.7596475","-0.2530371,0.9635563,0.90754247","0.13409819,0.40183863,0.30158478,0.7955492,0.36283907,0.15288886,0.005789474,0.0022807017,-0.7596475",0.0
"0.13409819,0.40183863,0.30158478,0.7955492,0.36283907,0.15288886,0.005789474,0.0022807017,-0.7596475","-0.50382876,0.97136545,0.93048525","0.085986204,0.5353964,0.40154734,0.7992888,0.2273325,-0.26954082,0.005789474,0.0022807017,-0.7596475",0.0
"0.085986204,0.5353964,0.40154734,0.7992888,0.2273325,-0.26954082,0.005789474,0.0022807017,-0.7596475","-0.007304013,0.96820545,0.95718575","0.085288726,0.66851974,0.5043784,0.6026773,0.17146567,-0.5941922,0.005789474,0.0022807017,-0.7596475",0.0
"0.085288726,0.66851974,0.5043784,0.6026773,0.17146567,-0.5941922,0.005789474,0.0022807017,-0.7596475","-0.69290495,0.9611596,0.9461074","0.019121328,0.80067426,0.6060192,0.3388763,0.026181458,-0.7491907,0.005789474,0.0022807017,-0.7596475",0.0
"0.019121328,0.80067426,0.6060192,0.3388763,0.026181458,-0.7491907,0.005789474,0.0022807017,-0.7596475","-0.7829205,0.92604756,0.7402477","-0.0556419,0.92800105,0.68554443,0.08594537,-0.00929933,-0.7506585,0.005789474,0.0022807017,-0.7596475",0.0
"-0.0556419,0.92800105,0.68554443,0.08594537,-0.00929933,-0.7506585,0.005789474,0.0022807017,-0.7596475","-0.7012922,0.55856514,0.10279536","-0.12260738,0.999981,0.69659597,-0.008990019,0.009892275,-0.74372196,0.005789474,0.0022807017,-0.7596475",0.0
"-0.12260738,0.999981,0.69659597,-0.008990019,0.009892275,-0.74372196,0.005789474,0.0022807017,-0.7596475","-0.43861234,0.11893368,-0.092692554","-0.16448884,0.9999811,0.68664664,-0.000803983,0.0071160146,-0.7565456,0.005789474,0.0022807017,-0.7596475",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.062397663,-0.6830409,-0.15444382","0.9592924,-0.8664582,-0.94153464","0.091605455,-0.119133554,-0.101149656,-0.37090808,-0.1037531,0.8946747,-0.062397663,-0.6830409,-0.15444382",0.0
"0.091605455,-0.119133554,-0.101149656,-0.37090808,-0.1037531,0.8946747,-0.062397663,-0.6830409,-0.15444382","0.9559891,-0.7747246,-0.9065421","0.18289548,-0.2256542,-0.19854005,-0.562614,-0.35737044,0.6485568,-0.062397663,-0.6830409,-0.15444382",0.0
"0.18289548,-0.2256542,-0.19854005,-0.562614,-0.35737044,0.6485568,-0.062397663,-0.6830409,-0.15444382","0.96891665,-0.6566493,-0.8898348","0.27541998,-0.31594014,-0.29413554,-0.531848,-0.6154545,0.3418956,-0.062397663,-0.6830409,-0.15444382",0.0
"0.27541998,-0.31594014,-0.29413554,-0.531848,-0.6154545,0.3418956,-0.062397663,-0.6830409,-0.15444382","0.95136666,-0.62739235,-0.8298577","0.3662686,-0.40220338,-0.3832877,-0.34992647,-0.7691211,0.029229883,-0.062397663,-0.6830409,-0.15444382",0.0
"0.3662686,-0.40220338,-0.3832877,-0.34992647,-0.7691211,0.029229883,-0.062397663,-0.6830409,-0.15444382","0.8178854,-0.54146755,-0.70306516","0.44437072,-0.47665244,-0.4588184,-0.14338234,-0.7787797,-0.21952075,-0.062397663,-0.6830409,-0.15444382",0.0
"0.44437072,-0.47665244,-0.4588184,-0.14338234,-0.7787797,-0.21952075,-0.062397663,-0.6830409,-0.15444382","0.1987822,0.28844,-0.7951475","0.46335298,-0.43699348,-0.54424155,-0.08763031,-0.707399,-0.23690301,-0.062397663,-0.6830409,-0.15444382",0.0
"0.46335298,-0.43699348,-0.54424155,-0.08763031,-0.707399,-0.23690301,-0.062397663,-0.6830409,-0.15444382","0.024972558,0.4482062,-0.53124005","0.46573767,-0.3753675,-0.601313,-0.07675778,-0.6564821,-0.1878908,-0.062397663,-0.6830409,-0.15444382",0.0
"0.46573767,-0.3753675,-0.601313,-0.07675778,-0.6564821,-0.1878908,-0.062397663,-0.6830409,-0.15444382","0.05892551,0.1361816,0.042503476","0.47136465,-0.3566433,-0.5967468,-0.06576248,-0.6646261,-0.15311345,-0.062397663,-0.6830409,-0.15444382",0.0
"0.47136465,-0.3566433,-0.5967468,-0.06576248,-0.6646261,-0.15311345,-0.062397663,-0.6830409,-0.15444382","0.009343147,-0.06078601,0.12801278","0.47225684,-0.3650011,-0.5829943,-0.065120324,-0.67878073,-0.1529269,-0.062397663,-0.6830409,-0.15444382",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,0.21923977,0.12526315,-0.69426954","-0.09498131,0.9690522,0.9425204","-0.00907002,0.1332397,0.10125556,0.41291565,-0.005977344,0.8808567,0.21923977,0.12526315,-0.69426954",0.0
"-0.00907002,0.1332397,0.10125556,0.41291565,-0.005977344,0.8808567,0.21923977,0.12526315,-0.69426954","0.8444817,0.95136845,0.9403055","0.07157186,0.26404798,0.20227315,0.70421505,0.16700478,0.57823807,0.21923977,0.12526315,-0.69426954",0.0
"0.07157186,0.26404798,0.20227315,0.70421505,0.16700478,0.57823807,0.21923977,0.12526315,-0.69426954","0.58166385,0.9252517,0.9348315","0.12711653,0.39126533,0.30270267,0.7977705,0.34296393,0.17363487,0.21923977,0.12526315,-0.69426954",0.0
"0.12711653,0.39126533,0.30270267,0.7977705,0.34296393,0.17363487,0.21923977,0.12526315,-0.69426954","0.010953903,0.89459395,0.9427631","0.12816256,0.51426744,0.4039843,0.7652266,0.33220497,-0.22953475,0.21923977,0.12526315,-0.69426954",0.0
"0.12816256,0.51426744,0.4039843,0.7652266,0.33220497,-0.22953475,0.21923977,0.12526315,-0.69426954","0.06823027,0.89895463,0.9583528","0.13467805,0.63786906,0.5069407,0.5905406,0.2722704,-0.54764223,0.21923977,0.12526315,-0.69426954",0.0
"0.13467805,0.63786906,0.5069407,0.5905406,0.2722704,-0.54764223,0.21923977,0.12526315,-0.69426954","0.06917572,0.8176675,0.9295887","0.14128383,0.7502942,0.60680693,0.35753202,0.17641765,-0.7034711,0.21923977,0.12526315,-0.69426954",0.0
"0.14128383,0.7502942,0.60680693,0.35753202,0.17641765,-0.7034711,0.21923977,0.12526315,-0.69426954","0.1086874,0.22230542,0.70688796","0.15166269,0.7808601,0.6827483,0.23186024,0.1261837,-0.6898894,0.21923977,0.12526315,-0.69426954",0.0
"0.0,0.0,0.0,2.8652207e-07,0.005789075,0.993462,-0.10602339,-0.44233918,-0.5093807","0.91439533,-0.91438854,-0.94902116","0.08731811,-0.12572372,-0.10195394,-0.38568705,-0.10252331,0.8877151,-0.10602339,-0.44233918,-0.5093807",0.0
"0.08731811,-0.12572372,-0.10195394,-0.38568705,-0.10252331,0.8877151,-0.10602339,-0.44233918,-0.5093807","0.92970955,-0.8454845,-0.9441613","0.17609861,-0.24197349,-0.2033858,-0.5931904,-0.35952663,0.614842,-0.10602339,-0.44233918,-0.5093807",0.0
"0.17609861,-0.24197349,-0.2033858,-0.5931904,-0.35952663,0.614842,-0.10602339,-0.44233918,-0.5093807","0.8948008,-0.8137853,-0.9372072","0.2615456,-0.35386482,-0.30407053,-0.5790731,-0.61418253,0.24966401,-0.10602339,-0.44233918,-0.5093807",0.0
